,Home Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Red Cards,Full Time Result
476,38,8.0,1.0,2.0,32.0,56.0,28.0,31.0,17.0,2.0,0.0,4.0,2.0,6.0,39.0,74.0,24.0,31.0,11.0,3.0,0.0,0
477,58,5.0,4.0,5.0,25.0,72.0,22.0,22.0,16.0,2.0,0.0,4.0,5.0,6.0,26.0,63.0,18.0,32.0,19.0,6.0,0.0,1
478,36,3.0,6.0,7.0,17.0,67.0,14.0,36.0,11.0,1.0,0.0,6.0,5.0,5.0,20.0,80.0,24.0,21.0,8.0,3.0,0.0,0
479,52,2.0,3.0,7.0,31.0,76.0,15.0,28.0,9.0,2.0,0.0,7.0,9.0,9.0,26.0,75.0,22.0,18.0,13.0,4.0,0.0,2
480,46,3.0,4.0,0.0,26.0,76.0,14.0,40.0,17.0,1.0,0.0,2.0,6.0,8.0,21.0,77.0,24.0,6.0,14.0,4.0,0.0,0
481,60,8.0,3.0,15.0,17.0,77.0,13.0,9.0,16.0,1.0,0.0,2.0,5.0,5.0,17.0,70.0,18.0,32.0,27.0,3.0,0.0,2
482,54,6.0,5.0,9.0,35.0,74.0,23.0,20.0,13.0,4.0,0.0,2.0,5.0,5.0,23.0,68.0,23.0,25.0,10.0,2.0,0.0,1
483,42,4.0,2.0,4.0,23.0,64.0,23.0,17.0,15.0,3.0,0.0,5.0,2.0,1.0,32.0,76.0,28.0,20.0,14.0,3.0,0.0,0
484,44,3.0,7.0,5.0,24.0,67.0,19.0,21.0,13.0,3.0,0.0,5.0,4.0,7.0,28.0,75.0,18.0,24.0,9.0,1.0,1.0,0
485,57,6.0,5.0,6.0,32.0,73.0,21.0,11.0,16.0,2.0,0.0,3.0,2.0,3.0,19.0,68.0,18.0,33.0,12.0,5.0,0.0,2
486,44,5.0,2.0,4.0,32.0,65.0,22.0,15.0,17.0,2.0,0.0,2.0,1.0,5.0,28.0,72.0,25.0,33.0,25.0,6.0,0.0,0
487,64,8.0,9.0,7.0,19.0,87.0,10.0,10.0,12.0,5.0,0.0,2.0,2.0,2.0,19.0,73.0,7.0,14.0,19.0,3.0,0.0,0
488,72,8.0,3.0,5.0,37.0,82.0,29.0,14.0,14.0,4.0,0.0,4.0,2.0,1.0,17.0,53.0,28.0,58.0,15.0,3.0,0.0,0
489,45,5.0,5.0,4.0,8.0,86.0,12.0,18.0,13.0,1.0,0.0,11.0,10.0,6.0,19.0,89.0,4.0,13.0,11.0,1.0,0.0,0
490,61,2.0,7.0,7.0,20.0,77.0,13.0,24.0,6.0,2.0,0.0,6.0,5.0,5.0,32.0,65.0,18.0,26.0,14.0,1.0,0.0,0
491,41,2.0,7.0,10.0,19.0,83.0,7.0,13.0,13.0,3.0,1.0,7.0,7.0,3.0,15.0,87.0,7.0,14.0,10.0,2.0,0.0,2
492,41,4.0,3.0,3.0,20.0,68.0,12.0,37.0,20.0,5.0,0.0,5.0,5.0,8.0,21.0,80.0,11.0,15.0,16.0,2.0,0.0,0
493,38,3.0,3.0,1.0,16.0,73.0,15.0,26.0,22.0,3.0,0.0,9.0,7.0,7.0,19.0,85.0,8.0,10.0,12.0,3.0,0.0,1
494,39,3.0,2.0,2.0,16.0,66.0,16.0,36.0,16.0,6.0,0.0,0.0,4.0,10.0,25.0,78.0,11.0,11.0,13.0,3.0,0.0,0
495,51,7.0,2.0,5.0,10.0,76.0,17.0,14.0,15.0,4.0,0.0,7.0,6.0,3.0,18.0,74.0,21.0,30.0,15.0,5.0,0.0,2
496,58,5.0,5.0,12.0,16.0,76.0,16.0,27.0,8.0,3.0,0.0,4.0,7.0,6.0,22.0,62.0,27.0,28.0,13.0,3.0,0.0,1
497,33,4.0,1.0,2.0,19.0,56.0,18.0,34.0,21.0,6.0,0.0,2.0,6.0,7.0,36.0,75.0,20.0,14.0,15.0,3.0,0.0,0
498,43,3.0,3.0,2.0,26.0,75.0,18.0,29.0,12.0,1.0,0.0,7.0,4.0,6.0,24.0,82.0,16.0,25.0,8.0,4.0,0.0,2
499,37,5.0,8.0,5.0,26.0,64.0,15.0,27.0,20.0,5.0,0.0,3.0,4.0,7.0,26.0,79.0,17.0,24.0,15.0,4.0,0.0,1
500,57,9.0,1.0,7.0,23.0,77.0,21.0,14.0,12.0,5.0,1.0,4.0,5.0,4.0,20.0,73.0,24.0,32.0,15.0,5.0,0.0,2
501,56,4.0,6.0,6.0,20.0,83.0,7.0,15.0,11.0,0.0,0.0,6.0,2.0,4.0,18.0,80.0,6.0,12.0,14.0,5.0,0.0,0
502,52,12.0,6.0,6.0,34.0,79.0,14.0,16.0,16.0,0.0,0.0,4.0,0.0,2.0,16.0,76.0,14.0,22.0,26.0,4.0,0.0,0
503,44,3.0,7.0,7.0,22.0,71.0,17.0,25.0,15.0,3.0,0.0,4.0,4.0,4.0,23.0,81.0,13.0,28.0,20.0,6.0,0.0,1
504,67,2.0,5.0,6.0,23.0,85.0,10.0,16.0,14.0,4.0,0.0,4.0,5.0,4.0,21.0,71.0,16.0,34.0,13.0,3.0,0.0,2
505,59,2.0,4.0,3.0,21.0,81.0,24.0,40.0,14.0,3.0,0.0,5.0,2.0,4.0,24.0,68.0,17.0,19.0,9.0,0.0,0.0,0
506,42,3.0,5.0,6.0,21.0,69.0,11.0,29.0,11.0,4.0,0.0,6.0,1.0,6.0,30.0,79.0,8.0,20.0,15.0,2.0,0.0,0
507,39,5.0,3.0,6.0,26.0,69.0,14.0,17.0,20.0,3.0,0.0,5.0,6.0,5.0,24.0,81.0,17.0,21.0,7.0,4.0,0.0,2
508,67,8.0,3.0,6.0,34.0,79.0,16.0,18.0,16.0,4.0,0.0,5.0,4.0,2.0,15.0,62.0,24.0,35.0,14.0,0.0,1.0,2
509,62,8.0,5.0,17.0,15.0,85.0,17.0,6.0,26.0,3.0,0.0,0.0,0.0,0.0,18.0,74.0,10.0,36.0,20.0,4.0,0.0,0
510,62,5.0,8.0,3.0,19.0,92.0,11.0,13.0,9.0,1.0,0.0,2.0,3.0,4.0,17.0,83.0,2.0,10.0,12.0,0.0,0.0,0
511,44,11.0,3.0,6.0,21.0,81.0,12.0,27.0,7.0,2.0,0.0,5.0,4.0,8.0,27.0,83.0,8.0,29.0,8.0,1.0,0.0,2
512,29,4.0,3.0,0.0,15.0,73.0,6.0,20.0,13.0,3.0,0.0,6.0,5.0,6.0,17.0,87.0,15.0,12.0,15.0,1.0,0.0,1
513,44,2.0,4.0,6.0,27.0,68.0,11.0,18.0,10.0,2.0,0.0,5.0,2.0,2.0,35.0,78.0,19.0,29.0,9.0,3.0,0.0,1
514,60,15.0,6.0,8.0,31.0,76.0,19.0,4.0,9.0,5.0,0.0,3.0,1.0,0.0,19.0,67.0,21.0,21.0,16.0,4.0,1.0,1
515,65,3.0,7.0,4.0,22.0,81.0,18.0,21.0,12.0,3.0,0.0,3.0,1.0,3.0,24.0,63.0,9.0,18.0,16.0,3.0,0.0,0
516,46,6.0,5.0,5.0,34.0,71.0,13.0,20.0,16.0,1.0,0.0,2.0,4.0,4.0,35.0,77.0,16.0,24.0,14.0,4.0,0.0,0
517,33,7.0,9.0,8.0,22.0,69.0,20.0,11.0,9.0,2.0,0.0,2.0,7.0,4.0,14.0,82.0,24.0,22.0,10.0,2.0,0.0,0
518,45,6.0,2.0,6.0,28.0,71.0,28.0,24.0,7.0,2.0,1.0,5.0,2.0,1.0,25.0,78.0,19.0,26.0,21.0,3.0,0.0,1
519,56,5.0,1.0,2.0,29.0,80.0,21.0,22.0,13.0,4.0,0.0,4.0,5.0,6.0,20.0,72.0,29.0,37.0,14.0,5.0,0.0,1
520,37,2.0,5.0,5.0,31.0,69.0,11.0,11.0,15.0,3.0,0.0,3.0,6.0,5.0,37.0,83.0,14.0,22.0,12.0,3.0,0.0,1
521,69,8.0,7.0,6.0,26.0,88.0,8.0,7.0,4.0,0.0,0.0,7.0,4.0,2.0,11.0,75.0,8.0,34.0,11.0,2.0,0.0,1
522,52,1.0,5.0,2.0,25.0,68.0,19.0,17.0,25.0,2.0,0.0,3.0,3.0,1.0,27.0,67.0,22.0,41.0,27.0,2.0,0.0,2
523,51,10.0,3.0,4.0,23.0,76.0,17.0,20.0,13.0,4.0,0.0,3.0,2.0,9.0,12.0,72.0,27.0,15.0,23.0,2.0,0.0,0
524,71,8.0,7.0,3.0,29.0,83.0,24.0,10.0,13.0,3.0,0.0,3.0,1.0,1.0,17.0,65.0,6.0,32.0,10.0,3.0,0.0,0
525,65,7.0,4.0,2.0,35.0,82.0,21.0,9.0,10.0,3.0,0.0,5.0,2.0,2.0,24.0,64.0,14.0,30.0,9.0,0.0,0.0,0
526,52,6.0,3.0,6.0,28.0,66.0,23.0,30.0,13.0,1.0,0.0,5.0,5.0,7.0,36.0,60.0,21.0,24.0,17.0,2.0,0.0,2
527,51,5.0,5.0,9.0,25.0,71.0,18.0,16.0,20.0,4.0,1.0,3.0,1.0,2.0,24.0,69.0,19.0,35.0,14.0,4.0,1.0,1
528,47,2.0,4.0,3.0,33.0,73.0,18.0,20.0,13.0,1.0,0.0,3.0,5.0,6.0,25.0,75.0,19.0,21.0,10.0,1.0,0.0,0
529,35,4.0,3.0,3.0,15.0,71.0,5.0,34.0,11.0,2.0,0.0,14.0,1.0,9.0,19.0,85.0,18.0,9.0,9.0,2.0,0.0,0
530,61,3.0,7.0,5.0,30.0,82.0,10.0,16.0,13.0,2.0,0.0,3.0,3.0,1.0,17.0,70.0,12.0,23.0,20.0,6.0,0.0,1
531,48,5.0,2.0,7.0,18.0,75.0,19.0,19.0,29.0,4.0,0.0,3.0,4.0,5.0,20.0,77.0,20.0,18.0,21.0,4.0,0.0,0
532,48,7.0,0.0,8.0,18.0,72.0,15.0,21.0,23.0,7.0,0.0,1.0,2.0,8.0,30.0,71.0,19.0,15.0,19.0,5.0,0.0,1
533,50,9.0,3.0,9.0,29.0,71.0,20.0,20.0,10.0,1.0,0.0,6.0,1.0,8.0,18.0,71.0,19.0,19.0,11.0,2.0,0.0,0
534,50,10.0,15.0,10.0,14.0,90.0,6.0,8.0,12.0,1.0,0.0,1.0,4.0,4.0,25.0,86.0,7.0,13.0,12.0,3.0,1.0,0
535,53,7.0,7.0,10.0,23.0,71.0,28.0,11.0,15.0,0.0,0.0,4.0,1.0,3.0,21.0,75.0,14.0,32.0,17.0,5.0,0.0,0
536,66,12.0,2.0,9.0,19.0,85.0,22.0,23.0,12.0,2.0,0.0,2.0,5.0,1.0,21.0,73.0,20.0,28.0,21.0,1.0,0.0,2
537,49,7.0,1.0,9.0,40.0,73.0,19.0,7.0,17.0,4.0,0.0,3.0,4.0,3.0,24.0,76.0,19.0,22.0,11.0,2.0,0.0,2
538,61,10.0,4.0,4.0,23.0,76.0,19.0,6.0,9.0,3.0,0.0,2.0,3.0,1.0,36.0,67.0,27.0,35.0,13.0,5.0,0.0,0
539,22,3.0,2.0,1.0,11.0,63.0,6.0,22.0,11.0,2.0,0.0,8.0,8.0,4.0,24.0,90.0,11.0,4.0,7.0,1.0,0.0,2
540,50,8.0,13.0,13.0,23.0,84.0,12.0,7.0,12.0,1.0,0.0,8.0,2.0,2.0,13.0,84.0,7.0,25.0,9.0,3.0,0.0,0
541,43,5.0,1.0,6.0,25.0,66.0,18.0,35.0,21.0,7.0,0.0,2.0,6.0,5.0,26.0,75.0,7.0,35.0,13.0,5.0,0.0,2
542,43,5.0,10.0,5.0,11.0,81.0,13.0,24.0,15.0,3.0,0.0,5.0,1.0,6.0,15.0,86.0,5.0,14.0,16.0,3.0,0.0,0
543,58,5.0,3.0,3.0,29.0,72.0,26.0,26.0,12.0,2.0,0.0,8.0,6.0,8.0,27.0,65.0,18.0,28.0,15.0,3.0,0.0,2
544,55,8.0,5.0,5.0,33.0,69.0,29.0,24.0,16.0,3.0,0.0,5.0,5.0,7.0,34.0,58.0,17.0,21.0,17.0,3.0,0.0,0
545,62,6.0,7.0,2.0,15.0,85.0,8.0,11.0,16.0,1.0,0.0,6.0,4.0,3.0,12.0,74.0,8.0,16.0,20.0,3.0,0.0,0
546,51,6.0,5.0,9.0,33.0,71.0,14.0,15.0,9.0,3.0,0.0,5.0,3.0,2.0,21.0,72.0,14.0,27.0,8.0,1.0,0.0,1
547,64,2.0,3.0,3.0,32.0,81.0,5.0,26.0,11.0,3.0,0.0,6.0,5.0,3.0,18.0,67.0,23.0,11.0,11.0,4.0,0.0,2
548,60,2.0,4.0,4.0,37.0,79.0,9.0,16.0,5.0,3.0,0.0,3.0,5.0,4.0,14.0,71.0,13.0,26.0,21.0,5.0,0.0,0
549,52,5.0,3.0,3.0,16.0,79.0,9.0,21.0,21.0,1.0,0.0,3.0,2.0,6.0,24.0,79.0,12.0,18.0,19.0,3.0,0.0,0
550,28,2.0,1.0,6.0,16.0,62.0,7.0,29.0,22.0,5.0,0.0,6.0,2.0,10.0,23.0,85.0,10.0,16.0,10.0,3.0,0.0,1
551,56,10.0,2.0,13.0,26.0,81.0,16.0,22.0,12.0,0.0,0.0,6.0,1.0,1.0,27.0,74.0,19.0,36.0,14.0,4.0,0.0,0
552,49,8.0,4.0,5.0,25.0,72.0,14.0,7.0,22.0,4.0,0.0,5.0,1.0,2.0,24.0,77.0,12.0,31.0,11.0,2.0,1.0,0
553,44,5.0,5.0,7.0,32.0,62.0,13.0,18.0,15.0,3.0,0.0,5.0,7.0,7.0,20.0,70.0,20.0,30.0,12.0,3.0,0.0,1
554,59,4.0,6.0,6.0,25.0,81.0,13.0,14.0,16.0,4.0,0.0,1.0,5.0,2.0,22.0,68.0,17.0,15.0,14.0,3.0,0.0,2
555,39,4.0,4.0,2.0,18.0,68.0,7.0,36.0,17.0,2.0,0.0,6.0,6.0,9.0,33.0,78.0,22.0,8.0,13.0,2.0,0.0,0
556,54,6.0,4.0,9.0,31.0,74.0,14.0,16.0,13.0,3.0,0.0,2.0,4.0,3.0,25.0,72.0,14.0,24.0,11.0,3.0,0.0,2
557,41,8.0,5.0,5.0,21.0,68.0,23.0,13.0,24.0,3.0,0.0,4.0,5.0,5.0,29.0,80.0,22.0,28.0,13.0,4.0,0.0,1
558,47,4.0,4.0,4.0,21.0,84.0,6.0,18.0,18.0,1.0,0.0,7.0,4.0,7.0,14.0,87.0,8.0,13.0,17.0,1.0,1.0,1
559,46,10.0,4.0,4.0,21.0,72.0,17.0,17.0,13.0,2.0,0.0,6.0,2.0,2.0,22.0,75.0,18.0,23.0,14.0,3.0,0.0,2
560,66,8.0,8.0,7.0,25.0,86.0,5.0,14.0,14.0,1.0,0.0,3.0,4.0,0.0,20.0,77.0,7.0,14.0,19.0,4.0,0.0,0
561,49,0.0,4.0,6.0,19.0,74.0,10.0,20.0,14.0,2.0,0.0,6.0,3.0,8.0,17.0,77.0,15.0,18.0,13.0,3.0,0.0,0
562,52,4.0,3.0,8.0,26.0,76.0,16.0,17.0,19.0,1.0,0.0,6.0,2.0,4.0,17.0,74.0,15.0,30.0,12.0,3.0,0.0,0
563,53,9.0,9.0,5.0,10.0,87.0,6.0,12.0,9.0,0.0,0.0,9.0,4.0,9.0,22.0,84.0,7.0,14.0,8.0,3.0,0.0,0
564,44,5.0,4.0,5.0,33.0,62.0,37.0,23.0,16.0,5.0,0.0,3.0,4.0,5.0,40.0,72.0,15.0,18.0,15.0,1.0,0.0,0
565,49,3.0,4.0,3.0,22.0,77.0,12.0,32.0,10.0,4.0,0.0,5.0,2.0,9.0,28.0,79.0,10.0,8.0,12.0,2.0,0.0,0
566,50,8.0,7.0,5.0,25.0,80.0,19.0,23.0,16.0,3.0,0.0,6.0,3.0,6.0,19.0,76.0,15.0,27.0,13.0,4.0,0.0,0
567,59,2.0,3.0,2.0,24.0,84.0,19.0,18.0,21.0,5.0,0.0,6.0,3.0,5.0,20.0,76.0,12.0,11.0,11.0,4.0,0.0,1
568,52,9.0,6.0,8.0,32.0,74.0,19.0,18.0,13.0,3.0,0.0,2.0,4.0,2.0,19.0,69.0,19.0,21.0,15.0,2.0,0.0,0
569,56,2.0,1.0,4.0,28.0,80.0,16.0,9.0,14.0,2.0,0.0,5.0,3.0,4.0,25.0,74.0,12.0,15.0,14.0,1.0,0.0,2
570,53,3.0,4.0,6.0,11.0,81.0,12.0,39.0,21.0,3.0,0.0,5.0,3.0,4.0,17.0,69.0,18.0,7.0,21.0,3.0,0.0,0
571,57,3.0,6.0,6.0,35.0,76.0,10.0,15.0,14.0,1.0,0.0,7.0,7.0,2.0,22.0,66.0,26.0,19.0,16.0,4.0,0.0,0
572,50,4.0,2.0,7.0,22.0,78.0,14.0,21.0,12.0,2.0,0.0,7.0,2.0,11.0,24.0,79.0,15.0,27.0,11.0,1.0,0.0,1
573,64,6.0,6.0,9.0,26.0,84.0,16.0,13.0,9.0,1.0,0.0,3.0,4.0,4.0,20.0,69.0,13.0,28.0,11.0,3.0,0.0,1
574,51,3.0,5.0,7.0,39.0,76.0,19.0,22.0,17.0,1.0,0.0,5.0,8.0,9.0,18.0,77.0,14.0,30.0,20.0,3.0,0.0,1
575,67,4.0,9.0,4.0,16.0,92.0,7.0,11.0,10.0,1.0,0.0,4.0,2.0,4.0,20.0,79.0,2.0,10.0,15.0,1.0,0.0,0
576,36,10.0,4.0,3.0,18.0,75.0,13.0,21.0,12.0,2.0,0.0,7.0,6.0,7.0,23.0,84.0,11.0,14.0,13.0,2.0,0.0,0
577,59,5.0,3.0,3.0,29.0,85.0,11.0,16.0,7.0,0.0,0.0,1.0,5.0,4.0,22.0,76.0,16.0,16.0,21.0,2.0,0.0,2
578,76,10.0,8.0,6.0,12.0,87.0,4.0,8.0,6.0,2.0,0.0,3.0,3.0,2.0,14.0,62.0,12.0,22.0,7.0,2.0,1.0,0
579,54,2.0,7.0,3.0,34.0,72.0,23.0,19.0,11.0,1.0,0.0,3.0,1.0,2.0,21.0,65.0,10.0,22.0,17.0,4.0,0.0,0
580,43,2.0,7.0,6.0,21.0,71.0,16.0,31.0,13.0,2.0,0.0,4.0,3.0,2.0,29.0,80.0,19.0,17.0,12.0,2.0,0.0,0
581,34,4.0,9.0,4.0,16.0,68.0,12.0,12.0,16.0,3.0,0.0,4.0,6.0,3.0,32.0,85.0,8.0,21.0,9.0,3.0,0.0,2
582,45,4.0,5.0,3.0,11.0,80.0,17.0,22.0,12.0,4.0,0.0,7.0,5.0,9.0,23.0,81.0,10.0,13.0,15.0,1.0,0.0,1
583,50,9.0,9.0,5.0,30.0,75.0,14.0,17.0,12.0,2.0,0.0,4.0,2.0,3.0,29.0,74.0,9.0,22.0,16.0,2.0,0.0,0
584,56,13.0,10.0,7.0,35.0,70.0,18.0,14.0,20.0,3.0,0.0,1.0,1.0,1.0,27.0,58.0,23.0,27.0,13.0,4.0,0.0,0
585,55,5.0,5.0,7.0,30.0,71.0,23.0,16.0,13.0,2.0,0.0,6.0,2.0,2.0,30.0,68.0,20.0,27.0,14.0,2.0,0.0,0
586,69,12.0,3.0,8.0,24.0,82.0,23.0,24.0,13.0,5.0,0.0,3.0,1.0,5.0,18.0,57.0,23.0,28.0,13.0,4.0,0.0,1
587,48,4.0,2.0,8.0,23.0,75.0,13.0,21.0,13.0,3.0,0.0,5.0,3.0,6.0,28.0,78.0,16.0,22.0,9.0,2.0,0.0,1
588,36,2.0,2.0,1.0,13.0,72.0,11.0,26.0,17.0,3.0,0.0,7.0,8.0,9.0,24.0,88.0,18.0,9.0,13.0,2.0,0.0,1
589,30,1.0,8.0,2.0,10.0,70.0,13.0,17.0,22.0,3.0,0.0,4.0,4.0,4.0,20.0,86.0,10.0,12.0,11.0,4.0,0.0,0
590,71,4.0,4.0,8.0,11.0,89.0,13.0,16.0,7.0,0.0,0.0,3.0,4.0,6.0,14.0,75.0,7.0,14.0,18.0,4.0,1.0,0
591,58,5.0,3.0,7.0,22.0,72.0,8.0,17.0,13.0,3.0,0.0,6.0,3.0,5.0,28.0,64.0,23.0,21.0,18.0,5.0,0.0,2
592,57,6.0,3.0,1.0,43.0,64.0,23.0,12.0,9.0,1.0,0.0,3.0,4.0,2.0,32.0,59.0,28.0,28.0,15.0,3.0,0.0,2
593,56,5.0,7.0,8.0,24.0,80.0,16.0,11.0,10.0,4.0,0.0,3.0,2.0,0.0,27.0,74.0,13.0,26.0,11.0,3.0,0.0,0
594,46,3.0,4.0,3.0,29.0,77.0,12.0,15.0,13.0,1.0,0.0,3.0,1.0,4.0,32.0,79.0,13.0,17.0,9.0,4.0,0.0,0
595,47,5.0,8.0,5.0,13.0,80.0,12.0,17.0,8.0,1.0,0.0,12.0,4.0,9.0,10.0,82.0,7.0,21.0,8.0,1.0,0.0,0
596,63,11.0,2.0,6.0,29.0,79.0,24.0,13.0,15.0,0.0,0.0,4.0,3.0,3.0,29.0,62.0,12.0,26.0,21.0,2.0,0.0,2
597,58,4.0,5.0,7.0,23.0,80.0,14.0,13.0,13.0,6.0,0.0,0.0,2.0,3.0,16.0,74.0,13.0,22.0,18.0,4.0,0.0,0
598,68,7.0,7.0,3.0,18.0,89.0,12.0,7.0,20.0,1.0,0.0,6.0,5.0,1.0,15.0,77.0,7.0,22.0,20.0,5.0,0.0,0
599,52,9.0,5.0,5.0,38.0,67.0,25.0,22.0,6.0,0.0,0.0,1.0,3.0,4.0,36.0,64.0,14.0,26.0,15.0,0.0,0.0,1
600,45,3.0,4.0,4.0,28.0,74.0,17.0,21.0,10.0,3.0,0.0,3.0,2.0,6.0,29.0,81.0,20.0,25.0,10.0,3.0,0.0,0
601,53,6.0,4.0,5.0,27.0,69.0,26.0,13.0,15.0,2.0,0.0,4.0,2.0,2.0,31.0,63.0,24.0,10.0,18.0,3.0,0.0,0
602,51,8.0,8.0,5.0,28.0,73.0,22.0,11.0,16.0,3.0,0.0,5.0,4.0,5.0,27.0,74.0,20.0,20.0,15.0,1.0,0.0,0
603,61,7.0,1.0,5.0,24.0,78.0,18.0,15.0,19.0,5.0,0.0,0.0,2.0,3.0,25.0,65.0,18.0,23.0,20.0,5.0,0.0,1
604,45,6.0,2.0,4.0,33.0,64.0,15.0,15.0,10.0,2.0,0.0,0.0,4.0,3.0,30.0,72.0,15.0,18.0,13.0,2.0,0.0,1
605,30,6.0,3.0,2.0,22.0,72.0,5.0,22.0,15.0,4.0,0.0,7.0,4.0,5.0,23.0,86.0,8.0,17.0,10.0,3.0,0.0,2
606,44,4.0,2.0,4.0,29.0,65.0,26.0,38.0,17.0,4.0,0.0,4.0,2.0,5.0,24.0,70.0,36.0,14.0,19.0,6.0,0.0,0
607,74,14.0,5.0,10.0,20.0,90.0,16.0,21.0,15.0,3.0,0.0,4.0,2.0,5.0,14.0,63.0,13.0,20.0,16.0,4.0,0.0,1
608,36,4.0,2.0,3.0,18.0,75.0,12.0,17.0,20.0,3.0,0.0,7.0,4.0,6.0,22.0,85.0,8.0,13.0,8.0,2.0,0.0,2
609,65,3.0,1.0,4.0,24.0,77.0,24.0,28.0,13.0,1.0,0.0,5.0,6.0,5.0,27.0,64.0,17.0,37.0,11.0,2.0,0.0,2
610,38,6.0,5.0,3.0,23.0,66.0,8.0,22.0,14.0,3.0,0.0,7.0,4.0,7.0,24.0,83.0,10.0,13.0,12.0,4.0,0.0,1
611,60,5.0,9.0,5.0,19.0,86.0,18.0,14.0,6.0,2.0,0.0,6.0,3.0,2.0,18.0,77.0,10.0,11.0,8.0,2.0,0.0,0
612,51,4.0,5.0,5.0,18.0,74.0,14.0,18.0,13.0,2.0,0.0,5.0,2.0,1.0,19.0,72.0,22.0,19.0,15.0,1.0,0.0,0
613,58,6.0,4.0,9.0,24.0,82.0,22.0,23.0,8.0,1.0,0.0,10.0,6.0,9.0,21.0,68.0,11.0,20.0,19.0,3.0,0.0,0
614,56,9.0,11.0,11.0,26.0,70.0,18.0,6.0,14.0,1.0,0.0,2.0,2.0,0.0,29.0,66.0,8.0,38.0,13.0,0.0,0.0,1
615,48,5.0,6.0,7.0,29.0,71.0,17.0,24.0,9.0,1.0,0.0,9.0,2.0,13.0,41.0,73.0,13.0,13.0,18.0,2.0,0.0,0
616,53,3.0,5.0,8.0,21.0,82.0,10.0,6.0,15.0,1.0,0.0,6.0,3.0,3.0,12.0,81.0,14.0,40.0,11.0,3.0,0.0,0
617,56,5.0,0.0,5.0,27.0,88.0,6.0,14.0,9.0,2.0,0.0,2.0,3.0,5.0,15.0,81.0,8.0,18.0,9.0,3.0,0.0,2
618,47,7.0,7.0,8.0,30.0,72.0,20.0,25.0,16.0,3.0,0.0,4.0,3.0,2.0,29.0,75.0,27.0,37.0,12.0,2.0,0.0,0
619,63,9.0,11.0,1.0,28.0,82.0,7.0,3.0,10.0,0.0,0.0,6.0,4.0,1.0,11.0,70.0,9.0,15.0,16.0,4.0,0.0,0
620,47,5.0,6.0,6.0,19.0,66.0,25.0,34.0,12.0,2.0,0.0,4.0,6.0,8.0,29.0,75.0,13.0,17.0,13.0,2.0,0.0,0
621,47,9.0,3.0,3.0,10.0,86.0,6.0,13.0,10.0,1.0,0.0,1.0,7.0,6.0,17.0,87.0,7.0,19.0,13.0,2.0,0.0,2
622,38,5.0,9.0,7.0,22.0,70.0,23.0,25.0,19.0,3.0,0.0,10.0,3.0,4.0,24.0,80.0,25.0,22.0,4.0,1.0,0.0,0
623,54,5.0,6.0,10.0,35.0,77.0,17.0,25.0,15.0,2.0,0.0,1.0,3.0,4.0,19.0,70.0,13.0,29.0,25.0,3.0,0.0,1
624,63,5.0,9.0,6.0,26.0,79.0,19.0,9.0,6.0,3.0,0.0,2.0,3.0,1.0,22.0,62.0,18.0,21.0,25.0,2.0,0.0,0
625,62,8.0,5.0,3.0,29.0,75.0,25.0,27.0,14.0,6.0,0.0,5.0,7.0,17.0,28.0,54.0,22.0,29.0,23.0,2.0,0.0,1
626,38,3.0,5.0,6.0,10.0,73.0,10.0,22.0,14.0,5.0,0.0,5.0,7.0,6.0,19.0,86.0,14.0,15.0,12.0,2.0,0.0,1
627,60,4.0,2.0,9.0,37.0,71.0,31.0,10.0,21.0,6.0,0.0,3.0,4.0,3.0,29.0,62.0,18.0,41.0,16.0,6.0,0.0,2
628,54,7.0,4.0,6.0,24.0,81.0,14.0,7.0,18.0,2.0,0.0,1.0,6.0,3.0,26.0,78.0,17.0,18.0,18.0,3.0,0.0,2
629,60,7.0,4.0,10.0,31.0,77.0,23.0,6.0,11.0,2.0,0.0,4.0,0.0,2.0,20.0,69.0,23.0,42.0,13.0,2.0,0.0,1
630,51,2.0,4.0,6.0,21.0,69.0,13.0,15.0,16.0,4.0,0.0,7.0,4.0,6.0,30.0,71.0,6.0,26.0,9.0,1.0,0.0,2
631,69,8.0,3.0,2.0,26.0,86.0,20.0,15.0,15.0,3.0,0.0,3.0,5.0,5.0,28.0,69.0,16.0,28.0,13.0,4.0,0.0,2
632,52,8.0,2.0,4.0,19.0,73.0,13.0,20.0,11.0,3.0,0.0,5.0,3.0,5.0,27.0,69.0,12.0,24.0,15.0,4.0,0.0,2
633,54,8.0,5.0,5.0,26.0,76.0,11.0,20.0,14.0,5.0,1.0,3.0,7.0,2.0,22.0,73.0,12.0,33.0,14.0,2.0,0.0,2
634,40,7.0,4.0,8.0,22.0,67.0,15.0,23.0,15.0,2.0,0.0,5.0,4.0,8.0,28.0,76.0,16.0,18.0,15.0,3.0,0.0,1
635,58,5.0,3.0,8.0,32.0,73.0,27.0,10.0,17.0,4.0,0.0,2.0,3.0,3.0,20.0,69.0,16.0,32.0,14.0,5.0,0.0,1
